% BCM GPIO found OK
% Starting
Started 2026-02-03 18:00:12.501377
% At 2026-02-13 17:22:54.160330: sending: 'robobot/cmd/T0' with 'leds 16 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:22:54.160330: sending: 'robobot/cmd/ti' with 'rc 0 0' len(param)=6, not master False, master False
% At 2026-02-13 17:22:54.160330: sending: 'robobot/cmd/T0' with 'servo 1 0 0' len(param)=11, not master False, master False
% Service - thread stopped
% shutting down
% At 2026-02-13 17:22:54.160330: sending: 'robobot/cmd/ti' with 'rc 0 0' len(param)=6, not master False, master False
% At 2026-02-13 17:22:54.160330: sending: 'robobot/cmd/T0' with 'stop' len(param)=4, not master False, master False
% At 2026-02-13 17:22:54.160330: sending: 'robobot/cmd/T0' with 'leds 14 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:22:54.160330: sending: 'robobot/cmd/T0' with 'leds 15 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:22:54.160330: sending: 'robobot/cmd/T0' with 'leds 16 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:22:54.160330: sending: 'robobot/cmd/ti' with 'log 0' len(param)=5, not master False, master False
% Pose terminated
% Robot terminated
% Pose terminated
% IR terminated
% Edge (sedge.py):: turn off line sensor
% At 2026-02-13 17:22:54.160330: sending: 'robobot/cmd/T0' with 'lip 0' len(param)=5, not master False, master False
% Edge (sedge.py):: terminated
% Camera terminated
% GPIO terminated
% logfile closed
Ended at 2026-02-13 17:22:55.455497
% Main Terminated
% BCM GPIO found OK
% Starting
Started 2026-02-13 17:26:22.554899
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/ti' with 'alive 2026-02-13 17:26:22.554899' len(param)=32, not master False, master False
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/ti' with 'log 1' len(param)=5, not master False, master False
% GPIO setup start
% GPIO setup finished
% Connected to MQTT Broker localhost on 1883
% ConnectedOut to MQTT Broker localhost on 1883
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/ti' with 'alive 2026-02-13 17:26:22.554899' len(param)=32, not master False, master False
% Robot (srobot.py) got no HBT data after 31 loops (stops).
% Is teensy_interface running?
% Camera thread stopped
% Edge (sedge.py):: turns on line sensor
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/T0' with 'lip 1' len(param)=5, not master False, master False
% Service - thread stopped
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/T0' with 'sub livn 10' len(param)=11, not master False, master False
% (uservice.py) Setup finished with connected=True
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/T0' with 'leds 16 30 30 0' len(param)=15, not master False, master False
% Starting at state 0
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/T0' with 'leds 16 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/ti' with 'rc 0 0' len(param)=6, not master False, master False
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/T0' with 'servo 1 0 0' len(param)=11, not master False, master False
% Service - thread stopped
% shutting down
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/ti' with 'rc 0 0' len(param)=6, not master False, master False
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/T0' with 'stop' len(param)=4, not master False, master False
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/T0' with 'leds 14 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/T0' with 'leds 15 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/T0' with 'leds 16 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/ti' with 'log 0' len(param)=5, not master False, master False
% Pose terminated
% Robot terminated
% Pose terminated
% IR terminated
% Edge (sedge.py):: turn off line sensor
% At 2026-02-13 17:26:22.554899: sending: 'robobot/cmd/T0' with 'lip 0' len(param)=5, not master False, master False
% Edge (sedge.py):: terminated
% Camera terminated
% GPIO terminated
% logfile closed
Ended at 2026-02-13 17:26:23.827302
% Main Terminated
% BCM GPIO found OK
% Starting
Started 2026-02-13 17:29:48.111182
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/ti' with 'alive 2026-02-13 17:29:48.111182' len(param)=32, not master False, master False
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/ti' with 'log 1' len(param)=5, not master False, master False
% GPIO setup start
% GPIO setup finished
% ConnectedOut to MQTT Broker localhost on 1883
% Connected to MQTT Broker localhost on 1883
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/ti' with 'alive 2026-02-13 17:29:48.111182' len(param)=32, not master False, master False
% Robot (srobot.py) got no HBT data after 31 loops (stops).
% Is teensy_interface running?
% Camera thread stopped
% Edge (sedge.py):: turns on line sensor
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/T0' with 'lip 1' len(param)=5, not master False, master False
% Service - thread stopped
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/T0' with 'sub livn 10' len(param)=11, not master False, master False
% (uservice.py) Setup finished with connected=True
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/T0' with 'leds 16 30 30 0' len(param)=15, not master False, master False
% Starting at state 0
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/T0' with 'leds 16 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/ti' with 'rc 0 0' len(param)=6, not master False, master False
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/T0' with 'servo 1 0 0' len(param)=11, not master False, master False
% Service - thread stopped
% shutting down
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/ti' with 'rc 0 0' len(param)=6, not master False, master False
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/T0' with 'stop' len(param)=4, not master False, master False
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/T0' with 'leds 14 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/T0' with 'leds 15 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/T0' with 'leds 16 0 0 0' len(param)=13, not master False, master False
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/ti' with 'log 0' len(param)=5, not master False, master False
% Pose terminated
% Robot terminated
% Pose terminated
% IR terminated
% Edge (sedge.py):: turn off line sensor
% At 2026-02-13 17:29:48.111182: sending: 'robobot/cmd/T0' with 'lip 0' len(param)=5, not master False, master False
% Edge (sedge.py):: terminated
% Camera terminated
% GPIO terminated
% logfile closed
Ended at 2026-02-13 17:29:49.405266
% Main Terminated
% No GPIO (not on a Pi?) - continue without GPIO support
% mqtt-client is already running - terminating
%   if it is partially crashed in the background, then try:
%     pkill mqtt-client
%   or, if that fails use the most brutal kill
%     pkill -9 mqtt-client
% Main Terminated
% No GPIO (not on a Pi?) - continue without GPIO support
% mqtt-client is already running - terminating
%   if it is partially crashed in the background, then try:
%     pkill mqtt-client
%   or, if that fails use the most brutal kill
%     pkill -9 mqtt-client
% Main Terminated
% No GPIO (not on a Pi?) - continue without GPIO support
% mqtt-client is already running - terminating
%   if it is partially crashed in the background, then try:
%     pkill mqtt-client
%   or, if that fails use the most brutal kill
%     pkill -9 mqtt-client
% Main Terminated
% BCM GPIO found OK
% Starting
Started 2026-02-16 11:07:08.649344
% Connected to MQTT Broker localhost on 1883
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master False
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'log 1' len(param)=5, not master False, master False
% GPIO setup start
% GPIO setup finished
% ConnectedOut to MQTT Broker localhost on 1883
% Robot (srobot.py) data stream OK; 4 loops.
% IR sensor (sir.py):: got data stream; 0 loops.
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'enc0' len(param)=4, not master False, master False
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'confw 0.074 0.074 19 92 0.23' len(param)=28, not master False, master False
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'confi' len(param)=5, not master False, master False
% Pose:: configured, and got data stream; 1 loops.
% IMU (simu.py):: got data stream; 0 loops.
% Teensy info 1771236429.1864 # got confw: r1=0.074, r2=0.074, G=19, PPR=92, WB=0.23
% SPose.py:: Robot config info 1 at 0:00:00.535756
%    - Wheel radius (left,right): (0.074, 0.074 m
%    - Encoder tick per rev: 92.0
%    - Gearing: 19.0:1
%    - Wheel base: 0.23 m
% Edge (sedge.py):: turns on line sensor
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'lip 1' len(param)=5, not master False, master False
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'sub livn 10' len(param)=11, not master False, master False
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'liwi' len(param)=4, not master False, master False
% Edge (sedge.py):: got data stream; after 1 loops
% (uservice.py) Setup finished with connected=True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 30 30 0' len(param)=15, not master False, master False
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master False
% Starting at state 0
% Starting
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 0 30' len(param)=14, not master False, master False
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'rc 0.25 0.0' len(param)=11, not master False, master False
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'servo 1 100 300' len(param)=15, not master False, master False
% State change from -1 to 12
% I am now accepted as master of robot unknown
% Camera available: size (616x820, 3 channels)
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'rc 0.1 0.5' len(param)=10, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'servo 1 -800 1000' len(param)=17, not master False, master True
% State change from 12 to 14
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'rc 0 0' len(param)=6, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'servo 1 0 1000' len(param)=14, not master False, master True
% State change from 14 to 20
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
 Edge::paint: posLeft -3.5, right 0
# imageAnalysis:: image not saved
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 64 0' len(param)=14, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
 Edge::paint: posLeft -3.5, right 0
# imageAnalysis:: image not saved
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 30 30' len(param)=15, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
 Edge::paint: posLeft -3.5, right 0
% Saved image image_2026_Feb_16_110716_004.jpg
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 64 0' len(param)=14, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
 Edge::paint: posLeft -3.5, right 0
# imageAnalysis:: image not saved
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 30 30' len(param)=15, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
 Edge::paint: posLeft -3.5, right 0
# imageAnalysis:: image not saved
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 64 0' len(param)=14, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
 Edge::paint: posLeft -3.5, right 0
# imageAnalysis:: image not saved
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 30 30' len(param)=15, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
 Edge::paint: posLeft -3.5, right 0
# imageAnalysis:: image not saved
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 64 0' len(param)=14, not master False, master True
 Edge::paint: posLeft 1, right 3.5
# imageAnalysis:: image not saved
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 30 30' len(param)=15, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
 Edge::paint: posLeft 1, right 3.5
# imageAnalysis:: image not saved
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 64 0' len(param)=14, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'alive 2026-02-16 11:07:08.649344' len(param)=32, not master False, master True
 Edge::paint: posLeft 1, right 3.5
# imageAnalysis:: image not saved
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 30 30' len(param)=15, not master False, master True
% State change from 20 to 99
% Mission finished/aborted; state=99
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 0 0' len(param)=13, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'rc 0 0' len(param)=6, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'servo 1 0 0' len(param)=11, not master False, master True
% shutting down
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'rc 0 0' len(param)=6, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'stop' len(param)=4, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 14 0 0 0' len(param)=13, not master False, master True
% Teensy info 1771236439.4943 # stopping
% Teensy info 1771236439.4946 # stopping
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 15 0 0 0' len(param)=13, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'leds 16 0 0 0' len(param)=13, not master False, master True
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/ti' with 'log 0' len(param)=5, not master False, master True
% Service - thread stopped
% Camera thread stopped
% Service - thread stopped
% Pose terminated
% Robot terminated
% Pose terminated
% IR terminated
% Edge (sedge.py):: turn off line sensor
% At 2026-02-16 11:07:08.649344: sending: 'robobot/cmd/T0' with 'lip 0' len(param)=5, not master False, master True
% Edge (sedge.py):: terminated
% Camera terminated
% GPIO terminated
% logfile closed
Ended at 2026-02-16 11:07:20.731001
% Main Terminated
